seed,fold_number,mll,accuracy,num_pca_dims,log_prob
4,6,-1.386653135890722,0.1428571428571428,3,-9.702501376228945
4,6,-1.385734325810272,0.4285714285714285,4,-9.712135536881084
4,6,-1.386229421346817,0.1428571428571428,5,-9.703822211223985
4,6,-1.3865114470180913,0.4285714285714285,6,-9.69466714192205
4,6,-1.3862873300560932,0.1428571428571428,7,-9.716271153595017
4,6,-1.386711445260819,0.1428571428571428,8,-9.69621842246667
4,7,-1.387894694885655,0.1428571428571428,1,-9.690384606174812
4,7,-1.3873679623600284,0.0,2,-9.706874669443716
4,7,-1.386778693737163,0.2857142857142857,3,-9.697358570681772
4,7,-1.385518458611937,0.5714285714285714,4,-9.683114678385763
4,7,-1.3860282245239997,0.4285714285714285,5,-9.696858946340862
4,7,-1.3864270356749273,0.2857142857142857,6,-9.704963559262918
4,7,-1.38629484537417,0.5714285714285714,7,-9.684166280312844
4,7,-1.3865080880408072,0.1428571428571428,8,-9.717140684381274
4,8,-1.3499328784198317,0.4285714285714285,1,-8.821190481241894
4,8,-1.387819737759057,0.2857142857142857,2,-9.69625673025725
4,8,-1.3867865535517,0.1428571428571428,3,-9.712373722161246
4,8,-1.3853556562602416,0.2857142857142857,4,-9.71048790491941
4,8,-1.3862906463535616,0.4285714285714285,5,-9.701575346439393
4,8,-1.386257652615276,0.2857142857142857,6,-9.699017230493077
4,8,-1.3862199627088434,0.4285714285714285,7,-9.689854644326129
4,8,-1.3870292119665415,0.1428571428571428,8,-9.728344101761245
4,9,-1.3269712065880546,0.2857142857142857,1,-9.823623650969092
4,9,-1.3878621058584222,0.4285714285714285,2,-9.690911496082904
4,9,-1.386542540225462,0.0,3,-9.71390344115412
4,9,-1.3856390515602766,0.2857142857142857,4,-9.718638167774348
4,9,-1.3863370172912095,0.1428571428571428,5,-9.703877610771212
4,9,-1.3862220407941035,0.1428571428571428,6,-9.702155180019217
4,9,-1.3861623898060973,0.2857142857142857,7,-9.70631936865445
4,9,-1.387010463169511,0.14285714285714285,8,-9.731977922350584
